order_id,order_date,total_amount,user_id,city,membership,restaurant_id,restaurant_name,cuisine,rating
4942,21-01-2023,676.3,1164,Bangalore,Regular,363,Annapurna Mess Pure Veg,Italian,4.9
4943,09-03-2023,289.26,1660,Bangalore,Regular,442,Sai Eatery Andhra,Italian,3.7
4944,21-07-2023,419.27,1657,Hyderabad,Gold,332,Classic Delights Family Restaurant,Chinese,4.8
4945,02-11-2023,917.93,1815,Pune,Gold,56,Sri Delights Pure Veg,Italian,3.2
4946,15-08-2023,1474.25,850,Chennai,Regular,219,Taste of Cafe Andhra,Mexican,4.6
4947,27-05-2023,1264.09,461,Bangalore,Gold,39,Ruchi Delights South Indian,Indian,4.8
4948,22-02-2023,1018.14,425,Pune,Gold,319,Darbar Eatery Family Restaurant,Indian,3.1
4949,31-08-2023,878.29,1407,Pune,Gold,178,Sai Mess North Indian,Mexican,3.1
4950,19-05-2023,1155.15,99,Pune,Regular,298,Swagath Foods Andhra,Mexican,5.0
4951,16-03-2023,456.43,838,Bangalore,Gold,159,Darbar Dhaba Punjabi,Mexican,4.9
4952,12-12-2023,1182.42,564,Pune,Regular,256,Sri Curry House Andhra,Italian,3.1
4953,27-12-2023,902.07,577,Chennai,Gold,68,Taste of Biryani Andhra,Italian,4.1
4954,12-02-2023,1095.44,2859,Hyderabad,Regular,374,Annapurna Curry House Multicuisine,Mexican,3.6
4955,30-01-2023,1114.43,1828,Chennai,Regular,36,Sai Dhaba South Indian,Italian,3.5
4956,09-10-2023,1171.87,2658,Bangalore,Regular,126,Spice Tiffins North Indian,Italian,4.5
4957,22-09-2023,1129.83,149,Bangalore,Regular,24,Udupi Biryani South Indian,Mexican,3.7
4958,16-07-2023,1087.75,2567,Bangalore,Gold,414,Darbar Delights South Indian,Chinese,4.7
4959,04-04-2023,1098.37,2931,Chennai,Regular,440,Annapurna Kitchen North Indian,Mexican,3.8
4960,03-01-2023,261.68,621,Bangalore,Regular,5,Udupi Foods South Indian,Chinese,4.8
4961,26-08-2023,418.47,1673,Chennai,Regular,137,Swagath Delights Andhra,Indian,3.2
4962,02-07-2023,1309.36,2349,Pune,Regular,467,Sai Biryani South Indian,Italian,3.3
4963,14-01-2023,1059.78,1626,Chennai,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6
4964,18-01-2023,1487.82,2533,Pune,Regular,290,Taste of Kitchen Chinese,Chinese,4.9
4965,14-10-2023,1346.02,697,Bangalore,Gold,250,Sai Foods Non-Veg,Mexican,3.4
4966,31-08-2023,1492.85,2263,Hyderabad,Gold,212,Sai Delights North Indian,Indian,3.2
4967,17-04-2023,474.13,2621,Hyderabad,Regular,404,Classic Dhaba South Indian,Indian,3.8
4968,13-03-2023,1479.57,1969,Bangalore,Regular,386,Sai Cafe Andhra,Italian,4.3
4969,10-12-2023,840.96,752,Hyderabad,Gold,498,Darbar Tiffins Non-Veg,Chinese,3.9
4970,17-09-2023,1142.14,1706,Hyderabad,Regular,31,Udupi Delights North Indian,Mexican,4.7
4971,17-05-2023,1079.41,2914,Pune,Regular,297,Grand Tiffins Andhra,Italian,4.8
4972,18-06-2023,753.86,2248,Hyderabad,Regular,179,Annapurna Foods Multicuisine,Italian,3.5
4973,09-01-2023,1405.03,1461,Chennai,Regular,59,Sai Biryani Non-Veg,Chinese,4.6
4974,30-11-2023,116.16,963,Chennai,Gold,276,Sri Kitchen Chinese,Italian,3.4
4975,20-04-2023,1321.07,650,Chennai,Gold,408,Darbar Eatery Family Restaurant,Mexican,3.0
4976,02-09-2023,1106.27,2164,Chennai,Gold,250,Sai Foods Non-Veg,Mexican,3.4
4977,22-09-2023,1010.74,2853,Chennai,Regular,466,Sai Cafe South Indian,Italian,4.9
4978,20-07-2023,152.26,2323,Bangalore,Gold,433,Sai Mess Multicuisine,Italian,3.2
4979,13-10-2023,599.57,2038,Chennai,Regular,215,Spice Biryani Punjabi,Mexican,4.4
4980,22-08-2023,838.25,473,Pune,Regular,407,Grand Cafe Chinese,Mexican,4.6
4981,22-07-2023,463.24,1186,Hyderabad,Regular,172,Darbar Eatery Family Restaurant,Italian,3.9
4982,11-07-2023,136.39,2864,Chennai,Gold,249,Royal Kitchen North Indian,Italian,4.7
4983,07-11-2023,119.94,292,Hyderabad,Gold,362,Grand Mess Multicuisine,Indian,4.1
4984,16-12-2023,800.83,2615,Bangalore,Regular,252,New Eatery South Indian,Indian,3.7
4985,10-09-2023,947.65,2021,Pune,Gold,21,Grand Biryani Family Restaurant,Indian,3.5
4986,03-11-2023,680.85,1995,Chennai,Gold,481,Sai Restaurant Non-Veg,Indian,4.2
4987,22-04-2023,643.45,16,Chennai,Gold,21,Grand Biryani Family Restaurant,Indian,3.5
4988,28-10-2023,906.32,1988,Chennai,Regular,91,Annapurna Mess Non-Veg,Italian,4.8
4989,12-04-2023,1369.32,392,Chennai,Regular,208,New Curry House South Indian,Mexican,4.7
4990,12-03-2023,1159.87,477,Pune,Gold,135,Amma Eatery Non-Veg,Indian,3.7
4991,23-07-2023,368.3,2793,Bangalore,Gold,89,Amma Eatery Punjabi,Indian,4.3
4992,10-09-2023,1196.03,1649,Chennai,Gold,45,Annapurna Restaurant Punjabi,Mexican,3.0
4993,30-03-2023,366.02,2109,Bangalore,Gold,459,Sai Delights Non-Veg,Italian,4.6
4994,14-01-2023,1445.25,1643,Chennai,Regular,73,Spice Mess Andhra,Mexican,3.1
4995,30-10-2023,774.87,1071,Hyderabad,Gold,478,New Tiffins Pure Veg,Chinese,3.1
4996,04-07-2023,157.79,2035,Pune,Regular,139,Ruchi Cafe South Indian,Mexican,4.8
4997,23-02-2023,914.9,663,Hyderabad,Regular,15,Classic Cafe Multicuisine,Chinese,4.6
4998,16-05-2023,286.45,1274,Chennai,Gold,54,Ruchi Tiffins Multicuisine,Italian,4.9
4999,29-09-2023,344.93,609,Bangalore,Gold,142,Ruchi Eatery Family Restaurant,Indian,4.6
5000,24-10-2023,943.66,1478,Pune,Gold,294,Hotel Dhaba Multicuisine,Italian,3.1
5001,13-02-2023,841.11,2587,Bangalore,Gold,343,Sai Cafe Andhra,Mexican,4.4
5002,08-07-2023,142.0,1728,Bangalore,Gold,147,Amma Cafe South Indian,Italian,3.2
5003,27-07-2023,539.27,472,Hyderabad,Gold,80,Spice Mess Chinese,Italian,3.9
5004,05-06-2023,1242.77,1516,Pune,Gold,242,Classic Dhaba Punjabi,Mexican,4.0
5005,12-01-2023,436.84,2581,Pune,Gold,412,Darbar Cafe Pure Veg,Mexican,4.0
5006,29-12-2023,792.52,998,Bangalore,Regular,229,Ruchi Mess Family Restaurant,Italian,3.8
5007,05-06-2023,994.01,1607,Bangalore,Regular,496,Swagath Eatery Multicuisine,Indian,3.1
5008,03-01-2023,1096.34,1444,Bangalore,Gold,345,Sai Tiffins Chinese,Chinese,4.3
5009,23-06-2023,671.07,1489,Bangalore,Regular,192,Darbar Restaurant Punjabi,Italian,4.3
5010,21-11-2023,419.29,735,Bangalore,Gold,81,Darbar Mess Chinese,Chinese,3.2
5011,09-02-2023,291.97,1988,Chennai,Regular,411,Swagath Delights Family Restaurant,Indian,4.3
5012,09-08-2023,578.1,1363,Bangalore,Gold,287,Amma Cafe South Indian,Chinese,4.7
5013,11-12-2023,716.88,584,Bangalore,Gold,285,Ruchi Eatery North Indian,Mexican,4.8
5014,29-10-2023,545.92,1878,Bangalore,Regular,347,Amma Delights Chinese,Chinese,4.8
5015,06-02-2023,534.75,2369,Chennai,Gold,18,Annapurna Kitchen Family Restaurant,Italian,4.5
5016,05-05-2023,745.29,2680,Bangalore,Gold,429,Annapurna Biryani Pure Veg,Chinese,4.3
5017,25-09-2023,763.0,127,Chennai,Gold,70,Swagath Delights Punjabi,Chinese,4.7
5018,22-01-2023,977.52,958,Chennai,Gold,433,Sai Mess Multicuisine,Italian,3.2
5019,08-04-2023,430.66,11,Chennai,Gold,144,Darbar Biryani Andhra,Chinese,4.5
5020,30-10-2023,1376.1,716,Pune,Gold,476,Royal Curry House Multicuisine,Mexican,3.4
5021,19-07-2023,220.61,1522,Chennai,Gold,194,New Dhaba Family Restaurant,Chinese,3.8
5022,31-05-2023,1141.38,2265,Pune,Gold,101,Sai Kitchen South Indian,Mexican,3.9
5023,19-08-2023,663.51,2821,Hyderabad,Gold,214,Amma Foods North Indian,Chinese,3.4
5024,06-11-2023,145.28,267,Hyderabad,Regular,191,Grand Mess North Indian,Indian,4.0
5025,29-10-2023,769.38,297,Bangalore,Regular,433,Sai Mess Multicuisine,Italian,3.2
5026,17-03-2023,124.78,209,Pune,Regular,133,Spice Foods Non-Veg,Italian,4.5
5027,13-09-2023,1128.37,367,Bangalore,Gold,285,Ruchi Eatery North Indian,Mexican,4.8
5028,11-12-2023,1317.23,2917,Bangalore,Gold,147,Amma Cafe South Indian,Italian,3.2
5029,12-04-2023,1169.96,1678,Pune,Gold,365,Udupi Kitchen Multicuisine,Italian,3.6
5030,04-11-2023,240.9,2589,Bangalore,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4
5031,19-08-2023,694.69,2100,Hyderabad,Regular,101,Sai Kitchen South Indian,Mexican,3.9
5032,05-09-2023,262.46,946,Hyderabad,Regular,402,Sai Restaurant Andhra,Mexican,3.3
5033,01-05-2023,1266.27,2146,Chennai,Gold,315,Swagath Curry House Chinese,Mexican,4.7
5034,02-03-2023,568.78,997,Chennai,Gold,242,Classic Dhaba Punjabi,Mexican,4.0
5035,02-10-2023,230.69,2129,Chennai,Gold,218,Sai Foods Pure Veg,Indian,4.1
5036,13-05-2023,1153.35,1208,Hyderabad,Regular,316,Darbar Tiffins Andhra,Chinese,4.8
5037,11-06-2023,641.4,1713,Pune,Gold,94,Taste of Eatery Andhra,Chinese,4.5
5038,10-12-2023,277.95,2415,Pune,Regular,491,Classic Tiffins Chinese,Chinese,3.0
5039,07-01-2023,778.35,976,Bangalore,Regular,95,Classic Biryani North Indian,Indian,3.7
5040,08-12-2023,1400.95,503,Bangalore,Gold,385,Ruchi Mess Multicuisine,Chinese,4.4
5041,25-06-2023,615.7,2973,Hyderabad,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3
5042,14-12-2023,281.88,1835,Bangalore,Regular,107,Spice Kitchen Punjabi,Mexican,4.0
5043,17-12-2023,735.22,1670,Pune,Regular,375,Hotel Delights Multicuisine,Chinese,4.3
5044,22-12-2023,210.24,1433,Hyderabad,Gold,38,Grand Tiffins Multicuisine,Italian,5.0
5045,29-07-2023,968.12,1544,Pune,Gold,474,Annapurna Tiffins Pure Veg,Mexican,3.5
5046,03-08-2023,1169.26,930,Bangalore,Regular,353,Sai Delights South Indian,Indian,4.8
5047,14-03-2023,923.46,2595,Bangalore,Regular,65,Grand Eatery Non-Veg,Mexican,3.2
5048,15-02-2023,356.12,1858,Hyderabad,Regular,284,Ruchi Foods Multicuisine,Indian,4.7
5049,26-08-2023,321.54,1537,Bangalore,Regular,415,Ruchi Dhaba Pure Veg,Indian,3.2
5050,04-11-2023,742.85,2028,Bangalore,Regular,78,Sri Kitchen Chinese,Indian,3.5
5051,27-08-2023,490.67,2054,Chennai,Regular,28,Swagath Delights Multicuisine,Chinese,3.6
5052,20-04-2023,752.78,1040,Chennai,Regular,88,Ruchi Eatery North Indian,Indian,4.8
5053,18-07-2023,199.16,244,Pune,Regular,241,Hotel Biryani Andhra,Chinese,3.9
5054,07-02-2023,889.37,1396,Pune,Gold,256,Sri Curry House Andhra,Italian,3.1
5055,14-07-2023,707.2,882,Pune,Gold,390,Grand Restaurant Pure Veg,Mexican,4.7
5056,05-01-2023,1169.12,1769,Hyderabad,Gold,453,Annapurna Foods Punjabi,Chinese,3.7
5057,15-04-2023,1492.63,889,Pune,Gold,248,Sri Kitchen Punjabi,Italian,3.0
5058,28-12-2023,1171.44,2520,Hyderabad,Gold,462,Grand Curry House Family Restaurant,Italian,3.1
5059,31-01-2023,595.49,429,Hyderabad,Gold,377,Amma Kitchen Pure Veg,Mexican,4.0
5060,14-02-2023,908.64,1132,Pune,Regular,394,Grand Tiffins South Indian,Mexican,3.5
5061,23-03-2023,1293.54,856,Pune,Regular,5,Udupi Foods South Indian,Chinese,4.8
5062,06-12-2023,741.86,979,Hyderabad,Gold,207,Grand Cafe Andhra,Italian,3.3
5063,22-07-2023,863.65,535,Pune,Gold,80,Spice Mess Chinese,Italian,3.9
5064,12-04-2023,315.89,1170,Chennai,Regular,279,Sri Tiffins Andhra,Italian,4.9
5065,28-11-2023,1243.82,303,Pune,Regular,49,Amma Curry House Punjabi,Italian,4.0
5066,26-08-2023,1004.52,1379,Chennai,Regular,466,Sai Cafe South Indian,Italian,4.9
5067,26-07-2023,835.18,1985,Chennai,Gold,323,Taste of Mess Chinese,Mexican,4.6
5068,20-09-2023,1044.02,2454,Chennai,Regular,378,New Mess North Indian,Italian,4.4
5069,05-10-2023,757.43,2604,Hyderabad,Gold,214,Amma Foods North Indian,Chinese,3.4
5070,21-08-2023,1499.34,534,Bangalore,Gold,117,Darbar Eatery North Indian,Indian,3.9
5071,01-05-2023,111.78,316,Pune,Gold,221,New Mess Non-Veg,Chinese,3.7
5072,09-07-2023,1050.19,721,Chennai,Gold,317,Darbar Cafe Pure Veg,Mexican,3.5
5073,07-08-2023,332.9,2641,Chennai,Regular,487,Amma Eatery Chinese,Chinese,4.8
5074,23-11-2023,1032.21,2004,Hyderabad,Regular,290,Taste of Kitchen Chinese,Chinese,4.9
5075,17-03-2023,553.94,824,Hyderabad,Regular,465,Sai Eatery North Indian,Italian,4.9
5076,20-07-2023,663.12,2588,Hyderabad,Regular,187,Royal Kitchen North Indian,Chinese,3.8
5077,18-01-2023,1105.83,2041,Pune,Regular,133,Spice Foods Non-Veg,Italian,4.5
5078,16-02-2023,1175.47,1939,Bangalore,Gold,433,Sai Mess Multicuisine,Italian,3.2
5079,31-03-2023,388.43,2891,Chennai,Gold,366,Swagath Mess Chinese,Indian,4.5
5080,25-02-2023,1357.75,295,Pune,Regular,39,Ruchi Delights South Indian,Indian,4.8
5081,04-09-2023,179.32,2971,Hyderabad,Regular,117,Darbar Eatery North Indian,Indian,3.9
5082,11-06-2023,1158.69,552,Hyderabad,Regular,412,Darbar Cafe Pure Veg,Mexican,4.0
5083,21-09-2023,434.24,661,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5
5084,12-09-2023,747.83,1614,Chennai,Regular,386,Sai Cafe Andhra,Italian,4.3
5085,18-05-2023,237.48,2800,Chennai,Regular,432,Hotel Eatery Pure Veg,Mexican,5.0
5086,05-01-2023,1444.96,2489,Hyderabad,Regular,386,Sai Cafe Andhra,Italian,4.3
5087,16-03-2023,728.54,2340,Pune,Gold,154,Spice Biryani Multicuisine,Chinese,4.7
5088,29-03-2023,1239.03,1386,Hyderabad,Gold,136,Hotel Cafe South Indian,Indian,3.6
5089,03-01-2023,1052.87,2523,Pune,Gold,329,Spice Tiffins Pure Veg,Chinese,3.3
5090,16-08-2023,1029.91,2287,Bangalore,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3
5091,11-03-2023,831.83,1686,Hyderabad,Gold,373,Sai Delights Chinese,Indian,3.6
5092,16-06-2023,1326.95,636,Chennai,Regular,362,Grand Mess Multicuisine,Indian,4.1
5093,05-06-2023,250.72,1439,Pune,Regular,319,Darbar Eatery Family Restaurant,Indian,3.1
5094,13-11-2023,1374.98,1264,Chennai,Regular,74,Spice Dhaba Non-Veg,Chinese,4.3
5095,14-09-2023,808.07,2086,Pune,Regular,459,Sai Delights Non-Veg,Italian,4.6
5096,31-12-2023,1473.59,2850,Hyderabad,Gold,10,Darbar Restaurant Andhra,Chinese,3.4
5097,13-10-2023,630.98,695,Pune,Gold,73,Spice Mess Andhra,Mexican,3.1
5098,13-09-2023,786.41,1027,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2
5099,25-12-2023,333.08,1919,Chennai,Gold,260,Udupi Restaurant Family Restaurant,Indian,4.0
5100,08-07-2023,1054.11,1990,Chennai,Regular,178,Sai Mess North Indian,Mexican,3.1
5101,13-03-2023,527.39,1794,Pune,Gold,250,Sai Foods Non-Veg,Mexican,3.4
5102,05-09-2023,492.7,564,Pune,Regular,436,Swagath Tiffins Punjabi,Mexican,4.6
5103,11-01-2023,449.09,2944,Hyderabad,Gold,80,Spice Mess Chinese,Italian,3.9
5104,16-09-2023,139.03,2715,Bangalore,Gold,63,Ruchi Foods South Indian,Italian,5.0
5105,03-01-2023,395.33,2327,Bangalore,Regular,52,Udupi Curry House South Indian,Mexican,4.9
5106,21-02-2023,1457.55,735,Bangalore,Gold,82,Udupi Kitchen Pure Veg,Chinese,3.3
5107,28-12-2023,1439.68,2085,Bangalore,Regular,497,Hotel Delights South Indian,Mexican,4.4
5108,03-09-2023,1264.15,2615,Bangalore,Regular,231,New Dhaba Punjabi,Indian,4.1
5109,16-03-2023,632.21,586,Bangalore,Gold,203,New Kitchen Pure Veg,Chinese,3.8
5110,10-03-2023,990.96,387,Bangalore,Regular,333,Amma Mess Multicuisine,Chinese,3.1
5111,10-07-2023,814.82,2737,Hyderabad,Regular,484,Taste of Biryani Punjabi,Mexican,4.2
5112,19-12-2023,987.82,2093,Hyderabad,Regular,354,Darbar Kitchen Chinese,Indian,3.8
5113,23-04-2023,959.28,1889,Pune,Regular,494,Hotel Restaurant North Indian,Mexican,4.3
5114,02-02-2023,722.98,1669,Hyderabad,Regular,488,New Biryani North Indian,Chinese,4.1
5115,07-06-2023,846.31,2559,Bangalore,Regular,276,Sri Kitchen Chinese,Italian,3.4
5116,05-07-2023,1147.35,1728,Bangalore,Gold,254,Ruchi Dhaba Chinese,Indian,4.7
5117,10-05-2023,1472.24,242,Chennai,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3
5118,24-05-2023,201.0,743,Bangalore,Gold,384,Annapurna Biryani Andhra,Mexican,4.6
5119,28-11-2023,838.03,556,Chennai,Regular,495,Ruchi Curry House North Indian,Italian,4.5
5120,20-09-2023,979.01,1084,Bangalore,Gold,396,Taste of Delights Non-Veg,Mexican,4.8
5121,29-09-2023,1119.22,1299,Bangalore,Regular,491,Classic Tiffins Chinese,Chinese,3.0
5122,01-06-2023,1017.42,1757,Chennai,Gold,345,Sai Tiffins Chinese,Chinese,4.3
5123,04-03-2023,909.49,2136,Hyderabad,Regular,174,Amma Biryani North Indian,Mexican,3.1
5124,31-12-2023,664.9,2880,Pune,Gold,455,Ruchi Dhaba Pure Veg,Chinese,3.8
5125,06-03-2023,816.89,650,Chennai,Gold,275,Classic Eatery South Indian,Italian,3.8
5126,20-11-2023,1330.8,119,Pune,Regular,29,Spice Kitchen Pure Veg,Italian,3.0
5127,11-02-2023,177.7,1186,Hyderabad,Regular,324,Grand Delights Multicuisine,Mexican,4.5
5128,05-02-2023,164.05,1001,Bangalore,Regular,65,Grand Eatery Non-Veg,Mexican,3.2
5129,20-10-2023,745.38,1168,Hyderabad,Regular,11,Taste of Kitchen Family Restaurant,Chinese,4.9
5130,02-01-2023,147.2,2884,Bangalore,Gold,314,New Eatery Punjabi,Indian,4.1
5131,06-12-2023,1228.54,825,Chennai,Gold,443,Darbar Foods Andhra,Mexican,3.4
5132,15-10-2023,1290.39,1542,Bangalore,Regular,7,Ruchi Biryani Punjabi,Italian,3.2
5133,16-07-2023,1069.98,2855,Chennai,Gold,332,Classic Delights Family Restaurant,Chinese,4.8
5134,12-05-2023,971.64,1933,Hyderabad,Regular,290,Taste of Kitchen Chinese,Chinese,4.9
5135,10-09-2023,132.57,2898,Hyderabad,Regular,113,Darbar Biryani Pure Veg,Chinese,5.0
5136,31-10-2023,765.97,471,Hyderabad,Gold,250,Sai Foods Non-Veg,Mexican,3.4
5137,18-06-2023,1285.85,1796,Chennai,Regular,204,Udupi Dhaba Non-Veg,Mexican,4.7
5138,22-07-2023,1387.71,2653,Bangalore,Gold,275,Classic Eatery South Indian,Italian,3.8
5139,29-01-2023,137.86,1960,Chennai,Gold,444,Classic Cafe Family Restaurant,Chinese,4.7
5140,13-10-2023,919.25,2922,Chennai,Gold,499,Annapurna Tiffins South Indian,Mexican,4.9
5141,29-12-2023,1357.11,1854,Chennai,Gold,379,New Dhaba South Indian,Mexican,4.1
5142,14-06-2023,1158.78,2140,Hyderabad,Regular,103,Darbar Restaurant North Indian,Mexican,4.9
5143,11-07-2023,503.53,1393,Bangalore,Gold,13,Taste of Mess Punjabi,Indian,4.6
5144,10-10-2023,1360.57,635,Pune,Regular,480,Ruchi Curry House South Indian,Chinese,4.0
5145,21-03-2023,1417.78,2653,Bangalore,Gold,138,Classic Mess Punjabi,Indian,4.8
5146,01-01-2024,824.74,87,Hyderabad,Regular,311,New Delights Family Restaurant,Italian,4.7
5147,07-10-2023,716.5,510,Chennai,Regular,346,Amma Dhaba Non-Veg,Indian,4.5
5148,23-02-2023,640.36,1553,Pune,Regular,29,Spice Kitchen Pure Veg,Italian,3.0
5149,27-07-2023,345.28,1926,Pune,Gold,163,Spice Delights Multicuisine,Italian,4.2
5150,05-04-2023,695.06,2766,Bangalore,Gold,434,Amma Kitchen Punjabi,Italian,4.7
5151,20-05-2023,1493.46,2822,Bangalore,Regular,253,New Restaurant North Indian,Italian,4.6
5152,20-02-2023,836.72,1718,Pune,Regular,184,Annapurna Tiffins Punjabi,Mexican,3.5
5153,07-01-2023,316.31,789,Pune,Regular,480,Ruchi Curry House South Indian,Chinese,4.0
5154,16-01-2023,684.34,2767,Hyderabad,Regular,365,Udupi Kitchen Multicuisine,Italian,3.6
5155,25-03-2023,751.45,251,Pune,Gold,389,Ruchi Mess Multicuisine,Italian,4.9
5156,25-12-2023,759.17,761,Pune,Regular,158,Hotel Biryani Pure Veg,Indian,4.5
5157,08-06-2023,693.55,234,Chennai,Regular,203,New Kitchen Pure Veg,Chinese,3.8
5158,08-07-2023,1290.51,701,Hyderabad,Regular,294,Hotel Dhaba Multicuisine,Italian,3.1
5159,17-03-2023,525.19,138,Hyderabad,Gold,60,Grand Restaurant North Indian,Mexican,3.6
5160,08-08-2023,849.26,2991,Pune,Gold,344,Annapurna Kitchen North Indian,Indian,4.8
5161,26-09-2023,990.6,201,Chennai,Gold,98,Ruchi Dhaba Non-Veg,Indian,4.0
5162,01-04-2023,1170.21,2697,Bangalore,Gold,289,Sri Biryani Punjabi,Italian,4.8
5163,26-08-2023,517.66,1638,Chennai,Regular,422,Sai Curry House South Indian,Mexican,3.0
5164,04-06-2023,1020.19,1211,Chennai,Gold,478,New Tiffins Pure Veg,Chinese,3.1
5165,20-08-2023,1394.17,1805,Bangalore,Regular,394,Grand Tiffins South Indian,Mexican,3.5
5166,18-04-2023,818.59,588,Pune,Regular,1,Royal Kitchen Family Restaurant,Chinese,4.8
5167,04-02-2023,965.34,1094,Bangalore,Regular,489,Swagath Foods Punjabi,Italian,3.0
5168,14-04-2023,165.69,1465,Pune,Regular,100,Spice Delights Family Restaurant,Indian,3.3
5169,04-02-2023,924.0,2509,Pune,Gold,266,Annapurna Delights Multicuisine,Italian,3.9
5170,04-12-2023,1313.52,284,Chennai,Regular,55,Darbar Restaurant Multicuisine,Indian,3.5
5171,22-12-2023,589.82,2058,Hyderabad,Regular,90,Classic Biryani Pure Veg,Italian,4.8
5172,21-11-2023,237.62,780,Bangalore,Gold,166,Classic Cafe Andhra,Chinese,4.6
5173,22-06-2023,1332.87,2886,Bangalore,Regular,359,Sri Foods South Indian,Mexican,4.8
5174,10-06-2023,1315.02,1020,Hyderabad,Regular,170,Spice Tiffins Family Restaurant,Mexican,4.4
5175,13-12-2023,1393.12,2405,Bangalore,Regular,160,Hotel Tiffins Pure Veg,Chinese,4.2
5176,13-03-2023,512.55,1449,Pune,Gold,163,Spice Delights Multicuisine,Italian,4.2
5177,24-01-2023,1295.98,786,Hyderabad,Gold,429,Annapurna Biryani Pure Veg,Chinese,4.3
5178,25-01-2023,919.31,1795,Chennai,Regular,178,Sai Mess North Indian,Mexican,3.1
5179,27-10-2023,602.64,1300,Chennai,Regular,111,Ruchi Dhaba Chinese,Mexican,4.2
5180,03-11-2023,237.2,721,Chennai,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6
5181,30-06-2023,647.2,1466,Chennai,Gold,415,Ruchi Dhaba Pure Veg,Indian,3.2
5182,19-10-2023,127.49,2291,Bangalore,Regular,73,Spice Mess Andhra,Mexican,3.1
5183,01-01-2023,1120.75,2102,Bangalore,Gold,205,Sri Mess North Indian,Italian,4.2
5184,14-05-2023,1391.45,2776,Chennai,Gold,370,Swagath Cafe Multicuisine,Chinese,4.4
5185,30-04-2023,946.59,1907,Pune,Gold,195,Taste of Delights Multicuisine,Indian,3.4
5186,17-10-2023,1434.35,2080,Bangalore,Gold,455,Ruchi Dhaba Pure Veg,Chinese,3.8
5187,15-08-2023,294.67,1759,Chennai,Regular,464,Ruchi Cafe Multicuisine,Italian,3.3
5188,14-09-2023,784.2,277,Pune,Gold,44,Classic Dhaba Pure Veg,Indian,3.9
5189,26-10-2023,1276.46,1155,Hyderabad,Gold,75,New Cafe South Indian,Chinese,4.2
5190,20-09-2023,844.21,2899,Bangalore,Regular,456,Hotel Dhaba Chinese,Chinese,4.2
5191,06-11-2023,1420.81,379,Chennai,Gold,262,Hotel Cafe Punjabi,Chinese,4.9
5192,19-01-2023,1403.38,1697,Bangalore,Regular,316,Darbar Tiffins Andhra,Chinese,4.8
5193,19-04-2023,236.65,1344,Hyderabad,Gold,122,Amma Eatery Non-Veg,Indian,3.9
5194,16-01-2023,1027.73,1974,Pune,Gold,191,Grand Mess North Indian,Indian,4.0
5195,03-04-2023,431.54,505,Hyderabad,Gold,93,Swagath Cafe Multicuisine,Chinese,4.9
5196,21-09-2023,642.77,2800,Chennai,Regular,445,Udupi Restaurant Pure Veg,Indian,4.3
5197,02-04-2023,1010.38,192,Chennai,Regular,393,Classic Dhaba Andhra,Italian,4.1
5198,05-01-2023,1161.62,74,Pune,Regular,229,Ruchi Mess Family Restaurant,Italian,3.8
5199,07-08-2023,863.07,1480,Pune,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6
5200,20-11-2023,976.86,1825,Hyderabad,Regular,47,Ruchi Cafe Punjabi,Indian,3.4
5201,03-04-2023,373.51,312,Hyderabad,Gold,258,Spice Curry House Chinese,Indian,3.0
5202,10-12-2023,622.6,1625,Hyderabad,Regular,77,Sri Mess Punjabi,Mexican,4.4
5203,11-03-2023,259.66,1569,Pune,Gold,277,Swagath Restaurant North Indian,Mexican,3.3
5204,26-01-2023,578.17,2017,Chennai,Gold,50,Taste of Cafe Punjabi,Mexican,4.8
5205,29-08-2023,1355.16,2805,Bangalore,Regular,30,Spice Tiffins Non-Veg,Mexican,4.6
5206,21-08-2023,125.91,1628,Hyderabad,Gold,295,Sai Cafe South Indian,Chinese,3.1
5207,11-10-2023,1471.16,918,Bangalore,Gold,338,Grand Kitchen Non-Veg,Mexican,4.5
5208,03-12-2023,976.9,1533,Chennai,Regular,342,Ruchi Cafe Chinese,Mexican,4.1
5209,12-11-2023,1413.16,64,Pune,Regular,222,Grand Dhaba Chinese,Italian,4.9
5210,08-09-2023,807.17,2137,Pune,Gold,487,Amma Eatery Chinese,Chinese,4.8
5211,25-06-2023,676.87,551,Hyderabad,Regular,297,Grand Tiffins Andhra,Italian,4.8
5212,04-02-2023,121.44,2337,Bangalore,Gold,54,Ruchi Tiffins Multicuisine,Italian,4.9
5213,05-08-2023,1060.22,1227,Hyderabad,Gold,451,Classic Curry House Andhra,Chinese,3.7
5214,15-03-2023,730.08,505,Hyderabad,Gold,362,Grand Mess Multicuisine,Indian,4.1
5215,05-11-2023,284.39,2037,Chennai,Gold,284,Ruchi Foods Multicuisine,Indian,4.7
5216,08-03-2023,1470.85,2883,Chennai,Regular,454,Taste of Dhaba South Indian,Italian,4.5
